"date","val"
"1/17/2012","111.57"
"1/16/2012","111.37"
"1/15/2012","110.64"
"1/13/2012","110.91"
"1/12/2012","110.97"
"1/11/2012","112.49"
"1/10/2012","113.08"
"1/9/2012","112.10"
"1/8/2012","113.56"
"1/6/2012","113.52"
"1/5/2012","112.26"
"1/4/2012","113.46"
"1/3/2012","112.07"
"12/30/2011","107.22"
"12/29/2011","108.00"
"12/28/2011","107.41"
"12/27/2011","108.96"
"12/23/2011","108.00"
"12/22/2011","107.62"
"12/21/2011","107.90"
"12/20/2011","107.00"
"12/19/2011","103.84"
"12/18/2011","103.10"
"12/16/2011","103.65"
"12/15/2011","103.44"
"12/14/2011","103.90"
"12/13/2011","109.07"
"12/12/2011","106.93"
"12/9/2011","108.88"
"12/8/2011","107.55"
"12/7/2011","109.50"
"12/6/2011","110.51"
"12/5/2011","109.35"
"12/4/2011","110.64"
"12/2/2011","110.30"
"12/1/2011","109.05"
"11/30/2011","110.37"
"11/29/2011","110.44"
"11/28/2011","108.68"
"11/27/2011","107.39"
"11/25/2011","106.64"
"11/24/2011","107.76"
"11/23/2011","106.94"
"11/22/2011","108.62"
"11/21/2011","106.70"
"11/20/2011","107.48"
"11/18/2011","107.81"
"11/17/2011","107.74"
"11/16/2011","110.89"
"11/15/2011","112.20"
"11/14/2011","111.27"
"11/13/2011","113.30"
"11/11/2011","112.96"
"11/10/2011","111.90"
"11/9/2011","111.17"
"11/8/2011","115.14"
"11/7/2011","114.88"
"11/6/2011","113.15"
"11/4/2011","112.48"
"11/3/2011","110.83"
"11/2/2011","109.73"
"11/1/2011","109.54"
"10/31/2011","109.19"
"10/30/2011","109.85"
"10/28/2011","110.16"
"10/27/2011","112.35"
"10/26/2011","109.50"
"10/25/2011","111.02"
"10/24/2011","111.20"
"10/23/2011","109.55"
"10/21/2011","109.79"
"10/20/2011","109.93"
"10/9/2011","104.13"
"10/7/2011","105.91"
"10/6/2011","105.40"
"10/5/2011","102.77"
"10/4/2011","101.96"
"10/3/2011","100.69"
"10/2/2011","101.40"
"9/30/2011","102.15"
"9/29/2011","104.26"
"9/28/2011","103.40"
"9/27/2011","107.12"
"9/26/2011","104.94"
"9/25/2011","104.29"
"9/23/2011","104.36"
"9/22/2011","105.19"
"9/21/2011","108.92"
"9/20/2011","110.33"
"9/19/2011","109.55"
"9/18/2011","111.63"
"9/16/2011","111.90"
"9/15/2011","112.25"
"9/14/2011","109.65"
"9/13/2011","109.51"
"9/12/2011","110.74"
"9/11/2011","109.93"
"9/9/2011","110.52"
"9/8/2011","114.10"
"9/7/2011","116.22"
"9/6/2011","113.35"
"9/5/2011","110.08"
"9/4/2011","112.23"
"9/2/2011","112.52"
"9/1/2011","114.20"
"8/31/2011","114.49"
"8/30/2011","114.00"
"8/29/2011","112.31"
"8/28/2011","111.20"
"8/26/2011","111.25"
"8/25/2011","110.48"
"8/24/2011","110.00"
"8/23/2011","109.78"
"8/22/2011","108.50"
"8/21/2011","107.24"
"8/19/2011","109.22"
"8/18/2011","106.69"
"8/17/2011","110.57"
"8/16/2011","109.56"
"8/15/2011","109.78"
"8/14/2011","107.74"
"8/12/2011","107.52"
"8/11/2011","107.85"
"8/10/2011","105.67"
"8/9/2011","104.45"
"8/8/2011","103.78"
"8/7/2011","106.74"
"8/5/2011","109.85"
"8/4/2011","107.66"
"8/3/2011","113.44"
"8/2/2011","115.94"
"8/1/2011","116.74"
"7/31/2011","117.54"
"7/29/2011","116.85"
"7/28/2011","117.21"
"7/27/2011","117.32"
"7/26/2011","118.00"
"7/25/2011","117.63"
"7/24/2011","118.12"
"7/22/2011","118.51"
"7/21/2011","117.78"
"7/20/2011","118.15"
"7/19/2011","117.37"
"7/18/2011","116.40"
"7/17/2011","117.64"
"7/15/2011","117.66"
"7/14/2011","116.60"
"7/13/2011","117.55"
"7/12/2011","116.07"
"7/11/2011","116.37"
"7/10/2011","117.25"
"7/8/2011","118.30"
"7/7/2011","118.30"
"7/6/2011","114.30"
"7/5/2011","113.83"
"7/4/2011","111.45"
"7/3/2011","111.89"
"7/1/2011","111.24"
"6/30/2011","111.80"
"6/29/2011","112.60"
"6/28/2011","108.87"
"6/27/2011","106.67"
"6/26/2011","105.05"
"6/24/2011","105.67"
"6/23/2011","108.61"
"6/22/2011","113.25"
"6/21/2011","110.70"
"6/20/2011","111.58"
"6/19/2011","113.06"
"6/17/2011","113.20"
"6/16/2011","114.02"
"6/15/2011","113.66"
"6/14/2011","119.11"
"6/13/2011","118.08"
"6/12/2011","117.92"
"6/10/2011","117.97"
"6/9/2011","119.10"
"6/8/2011","117.61"
"6/7/2011","117.00"
"6/6/2011","114.19"
"6/5/2011","116.10"
"6/3/2011","116.05"
"6/2/2011","115.89"
"6/1/2011","114.03"
"5/31/2011","116.68"
"5/30/2011","114.54"
"5/27/2011","115.00"
"5/26/2011","114.99"
"5/25/2011","115.00"
"5/24/2011","112.30"
"5/23/2011","109.90"
"5/22/2011","111.90"
"5/20/2011","112.42"
"5/19/2011","111.40"
"5/18/2011","112.30"
"5/17/2011","110.58"
"5/16/2011","110.37"
"5/15/2011","112.57"
"5/13/2011","113.26"
"5/12/2011","112.32"
"5/11/2011","112.30"
"5/10/2011","117.24"
"5/9/2011","115.52"
"5/8/2011","109.65"
"5/6/2011","109.24"
"5/5/2011","110.74"
"5/4/2011","120.64"
"5/3/2011","122.15"
"5/2/2011","124.58"
"5/1/2011","125.39"
"4/29/2011","126.03"
"4/28/2011","124.59"
"4/27/2011","125.47"
"4/26/2011","123.70"
"4/25/2011","123.55"
"4/24/2011","124.23"
"4/21/2011","124.04"
"4/20/2011","123.90"
"4/19/2011","121.29"
"4/18/2011","121.93"
"4/17/2011","123.51"
"4/15/2011","123.73"
"4/14/2011","122.20"
"4/13/2011","122.62"
"4/12/2011","120.70"
"4/11/2011","122.66"
"4/10/2011","126.28"
"4/8/2011","126.90"
"4/7/2011","122.56"
"4/6/2011","122.10"
"4/5/2011","121.60"
"4/4/2011","120.86"
"4/1/2011","119.10"
"3/31/2011","117.17"
"3/30/2011","115.12"
"3/29/2011","115.09"
"3/28/2011","114.76"
"3/27/2011","115.66"
"3/25/2011","116.02"
"3/24/2011","115.75"
"3/23/2011","115.27"
"3/22/2011","116.09"
"3/21/2011","114.60"
"3/20/2011","115.65"
"3/18/2011","114.49"
"3/17/2011","115.00"
"3/16/2011","110.40"
"3/15/2011","108.19"
"3/14/2011","113.86"
"3/11/2011","113.44"
"3/10/2011","115.14"
"3/9/2011","115.99"
"3/8/2011","112.98"
"3/7/2011","114.70"
"3/6/2011","116.35"
"3/4/2011","115.99"
"3/3/2011","114.59"
"3/2/2011","116.48"
"3/1/2011","116.32"
"2/28/2011","112.10"
"2/27/2011","113.88"
"2/25/2011","112.43"
"2/24/2011","111.23"
"2/23/2011","112.21"
"2/22/2011","106.37"
"2/21/2011","108.00"
"2/20/2011","103.35"
"2/18/2011","102.82"
"2/17/2011","102.97"
"2/16/2011","104.29"
"2/15/2011","101.83"
"2/14/2011","102.96"
"2/13/2011","101.55"
"2/11/2011","101.43"
"2/10/2011","101.73"
"2/9/2011","102.02"
"2/8/2011","100.23"
"2/7/2011","99.26"
"2/6/2011","100.35"
"2/4/2011","100.10"
"2/3/2011","101.75"
"2/2/2011","102.35"
"2/1/2011","101.62"
"1/31/2011","100.56"
"1/30/2011","99.81"
"1/28/2011","99.33"
"1/27/2011","97.15"
"1/26/2011","98.20"
"1/25/2011","95.27"
"1/24/2011","96.52"
"1/23/2011","97.55"
"1/21/2011","97.59"
"1/20/2011","96.42"
"1/19/2011","97.95"
"1/18/2011","97.53"
"1/17/2011","97.60"
"1/16/2011","98.42"
"1/14/2011","98.68"
"1/13/2011","98.40"
"1/12/2011","98.33"
"1/11/2011","97.51"
"1/10/2011","95.66"
"1/9/2011","94.25"
"1/7/2011","93.72"
"1/6/2011","94.43"
"1/5/2011","95.54"
"1/3/2011","94.85"
"1/2/2011","94.56"
"12/31/2010","94.59"
"12/30/2010","92.71"
"12/29/2010","94.03"
"12/28/2010","94.21"
"12/27/2010","93.71"
"12/26/2010","93.55"
"12/24/2010","93.46"
"12/23/2010","94.32"
"12/22/2010","93.80"
"12/21/2010","93.50"
"12/20/2010","92.60"
"12/19/2010","91.93"
"12/17/2010","91.75"
"12/16/2010","91.81"
"12/15/2010","91.90"
"12/14/2010","91.48"
"12/13/2010","90.95"
"12/10/2010","90.73"
"12/9/2010","90.97"
"12/8/2010","91.18"
"12/7/2010","90.90"
"12/6/2010","90.99"
"12/5/2010","91.73"
"12/3/2010","91.68"
"12/2/2010","90.64"
"12/1/2010","88.92"
"11/30/2010","85.45"
"11/29/2010","87.45"
"11/28/2010","85.79"
"11/26/2010","85.80"
"11/25/2010","85.91"
"11/24/2010","86.21"
"11/23/2010","83.00"
"11/22/2010","83.73"
"11/21/2010","84.68"
"11/19/2010","84.13"
"11/18/2010","85.35"
"11/17/2010","83.16"
"11/16/2010","84.75"
"11/15/2010","86.54"
"11/14/2010","86.54"
"11/12/2010","86.21"
"11/11/2010","88.72"
"11/10/2010","89.00"
"11/9/2010","87.97"
"11/8/2010","88.22"
"11/7/2010","88.61"
"11/5/2010","88.47"
"11/4/2010","88.13"
"11/3/2010","86.57"
"11/2/2010","85.65"
"11/1/2010","84.59"
"10/31/2010","83.26"
"10/29/2010","83.14"
"10/28/2010","83.55"
"10/27/2010","83.34"
"10/26/2010","83.50"
"10/25/2010","83.38"
"10/24/2010","82.95"
"10/22/2010","82.90"
"10/21/2010","82.04"
"10/20/2010","83.65"
"10/19/2010","80.89"
"10/18/2010","84.34"
"10/17/2010","82.52"
"10/15/2010","82.76"
"10/14/2010","84.02"
"10/13/2010","84.84"
"10/12/2010","83.39"
"10/11/2010","83.46"
"10/10/2010","84.33"
"10/8/2010","84.19"
"10/7/2010","83.11"
"10/6/2010","85.30"
"10/5/2010","84.65"
"10/4/2010","83.30"
"10/3/2010","83.69"
"10/1/2010","83.81"
"9/30/2010","82.11"
"9/29/2010","80.67"
"9/28/2010","78.85"
"9/27/2010","78.14"
"9/26/2010","78.94"
"9/24/2010","78.80"
"9/23/2010","77.93"
"9/22/2010","77.98"
"9/21/2010","78.10"
"9/20/2010","79.36"
"9/19/2010","78.23"
"9/17/2010","77.97"
"9/16/2010","78.47"
"9/15/2010","79.20"
"9/14/2010","79.10"
"9/13/2010","79.19"
"9/11/2010","78.36"
"9/10/2010","78.41"
"9/9/2010","77.21"
"9/8/2010","77.93"
"9/7/2010","77.26"
"9/6/2010","76.87"
"9/5/2010","76.63"
"9/4/2010","76.62"
"9/3/2010","76.57"
"9/2/2010","76.89"
"9/1/2010","76.37"
